Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Niger,NER,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,,,,,,,,,,,,,,,,,,,,,284900095.6,99761175.93,3799528.862,29443754.28,-94104880.55,52391888.3,93841364.45,-26831554.82,173025018.1,15004948.74,35155767.12,147300879.4,108748809.6,32795470.22,101280907.8,117237365.4,210898456.7,133829419.6,315118410.2,240907288.2,266809505.1,363886787.6,401824662.1,479306545.7,517446787.8,967248997.9,1032980710,1133111510,1658269498,1353404330,2062412482,2038107176,2162471396,2408786627,2665868068,2349560348,2100637199,2027808350,2793325142,2920533184,,,
Niger,NER,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.6145331,429.2744788,403.6916174,406.1268958,403.8205369,418.8208432,396.6826279,390.9514781,428.6241593,417.4221274,397.7623192,423.1781953,431.2622872,424.4048366,416.0676169,430.779624,434.021859,428.314164,446.0502418,435.6144966,454.9360135,448.5279799,462.7389228,468.338205,476.0254592,489.7059155,491.1718035,492.3761105,520.9275624,525.0798762,480.1455347,,
Niger,NER,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,,,,,,,,,,,,,,,,,,,,,2285414471,1926842961,1769587158,1592413591,1250585050,1304281118,1752088645,2001768515,2057537234,2026983685,3252200390,3083600732,3211423984,2861448629,1815809707,2183785161,2289239997,2170444966,2649269960,2554142380,2247324448,2495767718,2857427603,3482465788,3933766448,4632452138,4984349351,5969520592,7610763308,7651532443,8196843122,9108016407,9406510446,10177426614,10784297372,9856861391,10398769865,11137287080,13020284283,12948380509,12604378591,,
Niger,NER,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,,,,,,,,,,,,,,,,,,,,,0.016192154,0.015770394,0.01727949,0.026988737,0.083970894,0.030836047,0.009235068,0.007663161,0.00894305,0.011895125,0.007891639,0.008204112,0.007025814,0.00567594,0.009428788,0.015954052,0.009369421,0.080911688,0.055904689,0.004115899,0.020875454,0.033354197,0.02258185,0.020477602,0.083184428,0.185013035,0.236554812,0.289319629,0.239967038,0.198066438,0.276245492,1.566131739,2.684247584,3.298568757,2.547370993,0.647390678,0.514097578,0.829542044,1.224896529,0.770325853,0.566281685,,
Niger,NER,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,,,,,,,,,,,,,,,,,,,,,42781.99407,94878.07833,147317.4349,262824.1358,242672.693,273986.6778,174228.6135,166401.6543,199849.9327,261387.6321,279074.8116,271484.2695,239664.3713,174579.9876,183602.7018,264946.1276,230304.6607,184719.6219,132504.4423,89419.79117,450094.9137,812553.9055,589346.5376,700331.2947,2725142.837,1661730.655,1747434.419,2412497.533,5613970.554,1967611.642,5153341.226,115730586.8,236755022.6,339021279.4,283166445.8,58289749.61,47289705.08,89838700.13,121059177.1,94681583.51,59110931.11,,
Niger,NER,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,,,,,,,,,,,25594715.05,23619936.98,27668507.01,58446091.51,42322834.58,56447233.52,52241673.44,66223673.15,107964376.6,148663751.8,189785550.1,174330057.3,175979430.6,169482474.5,155064119.7,93566626.59,134335165.8,169514344.2,176958410.7,170189907.4,283855763,225252199.4,199533465,214166683.8,131263380.9,137044859.6,168575458.1,171617883.7,90411181.5,85341181.75,88654143.66,65383734.09,64812949.53,71986676.71,54541553.73,16452184.75,55426992.98,80230642.15,64321649.94,89204963.86,63959807.8,73179524.9,78450336.79,98448167.49,278067387.3,239293135,280648896.9,366760863.1,221495367.8,427023411.9,477411784.9,,
Niger,NER,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,,,,,,,,,,,572571.9739,656193.8115,769184.7171,1086364.557,1062219.834,1358325.436,1466556.872,1751390.594,2185822.367,2789168.27,3698406.106,4961700.648,5863689.451,8039948.641,8790515.967,9306987.151,8776766.763,10212255.05,10690815.44,11938491.26,7295430.34,7331885.486,7151682.167,8458852.603,8555876.629,8613000.466,10261599.23,10768072.51,12023798.97,12117432.22,12580679.76,12853191.1,14130082.78,16093334.11,17425124.46,17679157.99,18463452.55,21288747.66,23144476.52,29845002.58,39334174.12,42000247.88,59096609.01,57976497.33,66761956.19,68695552.96,70618843.77,77453382.14,89722006.82,100073863.7,109053911.2,,
Niger,NER,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03602E+12,1.03528E+12,1.04402E+12,1.06308E+12,1.08967E+12,1.12007E+12,1.04E+12,1.05995E+12,1.06058E+12,1.08628E+12,1.11463E+12,1.16377E+12,1.18968E+12,1.18388E+12,1.23979E+12,1.33248E+12,1.38501E+12,1.44581E+12,1.48769E+12,1.56835E+12,1.60959E+12,1.70975E+12,1.77056E+12,1.90293E+12,2.04786E+12,2.20596E+12,2.29195E+12,2.38337E+12,2.50258E+12,2.67728E+12,2.73453E+12,2.8809E+12,
Niger,NER,"Services, value added (current US$)",NV.SRV.TOTL.CD,93456825.07,110110395.5,108914006,137418147,128666146.7,194097795.5,206507753,165464398.9,166566981.2,177346516.9,183168670,188248355.7,218661337.1,287235133.7,292141764.4,405582634.4,426793874.7,442003578.4,574228803.4,687096532.2,852898335.3,763989650.6,775700328.9,688332161.9,622945085.9,609887770.7,827014595.9,1029159261,1078401714,1054517990,1429961982,1338266117,1385639740,1281387824,845725047.7,1041210341,1038145568,1039112104,1094100222,1082733706,904841717.2,915083248.7,1006204850,1221117834,1443391772,1662129770,1780969681,2141488117,2501918278,2713580304,2756361395,3217240265,3295181649,3679389160,4026780104,3731245521,3979891415,4229650806,4690643403,4736807460,4960846731,5526563015,
Niger,NER,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.50203852,28.62318841,39.48190336,47.19543397,51.74776041,66.19811114,74.03379297,72.1961973,71.0636809,39.25471099,33.61122407,19.67429577,42.97945205,73.70531916,73.70531916,73.70531916,73.70531916,73.70531916,73.70531916,69.52096833,69.52096832,69.52096832,69.52096832,69.52096832,48.54600764,40.35032941,44.86375731,,,,,,
Niger,NER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,3.885888092,3.446358459,3.519691607,3.613644208,3.599343882,3.471823097,3.720608669,4.433749062,4.854985965,5.244528837,6.941477515,7.397423694,8.101613015,9.377782358,7.734983713,11.01340209,12.87957889,13.98764507,14.95716526,18.74053068,22.9433968,19.15578797,17.25490251,20.24450527,21.5974936,20.92089018,21.83803226,18.70064109,17.35865665,17.54638277,27.5653581,25.79813009,24.1595136,22.15322323,23.51583006,21.21444681,21.18322685,20.79588598,18.60154676,17.56507323,18.09837916,17.20907195,16.5393297,17.30875231,17.75346729,16.32748792,16.62656863,19.67498641,21.25456237,22.33975655,23.00034119,22.77951052,26.53723973,26.04650195,23.60596024,22.53832868,21.24519507,21.07215447,19.74173756,20.5433085,20.23948487,20.83428202,
Niger,NER,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,4283095300,4106120200,4585553900,5191066100,5140074000,5729202200,6419501100,7259598800,7706902000,8532900900,12469600300,14127599600,15166300200,19781400600,19105099800,24752400400,32761399300,44380700700,59887890400,84086702100,1.216E+11,1.13E+11,1.144E+11,1.391E+11,1.379E+11,1.354E+11,1.44E+11,1.255E+11,1.179E+11,1.22E+11,2.63605E+11,2.39135E+11,2.16544E+11,1.91493E+11,2.53035E+11,2.43819E+11,2.60688E+11,2.77997E+11,2.90083E+11,2.74356E+11,2.88146E+11,3.08633E+11,3.19216E+11,3.40674E+11,3.52056E+11,3.77351E+11,4.13144E+11,5.3974E+11,6.91779E+11,7.72433E+11,8.935E+11,9.4176E+11,1.27723E+12,1.31537E+12,1.26614E+12,1.29037E+12,1.30922E+12,1.36857E+12,1.40453E+12,1.5547E+12,1.60114E+12,1.72317E+12,
Niger,NER,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.493506501,1.620370425,-2.505694811,-0.934579437,9.198113242,5.399568006,3.278688515,-0.334165216,-1.898846081,-5.944319025,2.672888856,2.371299575,1.618029137,4.377268732,-1.449164615,3.344633651,0.454808847,3.989627572,4.681093983,4.688788645,-0.782856718,16.96008648,20.05924369,2.882061175,4.313098311,5.487637904,7.220114321,3.661422648,7.619505778,3.718948117,4.662742242,
Niger,NER,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3249.213015,3246.833031,3067.195624,3033.086628,3010.93986,3073.475501,3103.405801,3043.304249,2754.909731,2734.213843,2795.240034,2853.717869,2912.976817,2897.416082,2814.953779,2855.831984,2730.433743,2720.45007,3061.250905,3280.611744,3228.032075,4154.107954,4393.615275,4492.403223,4352.471267,4146.908091,4296.070552,4418.877143,4664.821171,,,
Niger,NER,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.70562E+11,5.93033E+11,6.16769E+11,6.27381E+11,6.35846E+11,6.29711E+11,6.84065E+11,6.78818E+11,8.72683E+11,8.83299E+11,8.12377E+11,9.15603E+11,9.82789E+11,1.03396E+12,9.5398E+11,1.08185E+12,1.19412E+12,1.24942E+12,1.44845E+12,1.31283E+12,1.51403E+12,1.47078E+12,1.68654E+12,1.68033E+12,1.81952E+12,1.85594E+12,2.17602E+12,2.29375E+12,2.4749E+12,2.5587E+12,2.75668E+12,2.61613E+12,
Niger,NER,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,338601936.3,358932935.8,404107105.5,427690121.5,433172683.3,455907030.5,469658638,470612022.2,443516384.9,415697640.6,421634135,454018763.2,463941188.8,570400035.8,654623809.5,527611748.1,500618341.3,668809897.9,934741991.1,1026891303,1080085601,991052027.2,893774867.6,749738813.5,522706307,529311376.9,661265087.5,786260384.5,806115277.9,742613932.9,1034116727,1037682645,1122854738,1040262491,604079054.1,707583170,777727321.3,692421230.5,936114967.5,888292281.7,819933785.6,983940772.4,1150907925,1398211068,1405342825,1721789311,1890419518,2126066089,2829644940,2557424925,2812406124,2951814070,3175077864,3295996787,3631378203,3139219008,3666946355,4006154051,4823954865,4768094131,5274590332,5441145887,
Niger,NER,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.5,761.5,461.5,461.5,461.5,461.5,,,
Niger,NER,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Niger,NER,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,,,,,,,,86,,,,,
Niger,NER,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,4.5,,,,,
Niger,NER,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,9.3,,,,,,,,22.1,,,,,
Niger,NER,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.11111,39.11111,39.11111,39.11111,39.11111,39.11111,,,
Niger,NER,Power outages in firms in a typical month (number),IC.ELC.OUTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,,,18.5,,,,,,,,22,,,,,
Niger,NER,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,6.2,,,
Niger,NER,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,
Niger,NER,"Human capital index (HCI), female, upper bound (scale 0-1)",HD.HCI.OVRL.UB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329,0.333141863,,0.3307724,,
Niger,NER,"Human capital index (HCI), female, lower bound (scale 0-1)",HD.HCI.OVRL.LB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.294250637,,0.292060554,,
Niger,NER,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8213,67.3598,65.9073,73.7751,81.6428,68.0621,88.649,69.9074,,,,,,
Niger,NER,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.836065292,,10.92896175,,10.382514,,23.24324417,31.35135078,25.87064743,25,23.90243912,22.3300972,26.21359253,28.22966576,28.7081337,29.38388634,27.96208572,26.06635094,24.03846169,25.96153831,27.40384674,22.59615326,19.23077011,19.71153831,28.84615326,30.76922989,
Niger,NER,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Other expense (current LCU),GC.XPN.OTHR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,,,,,,,,,,,,,,,,,30.09918917,33.07716939,26.82224219,25.11655012,24.11642412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,,,,,,,,,,,,,,,,,33.87998665,36.0152861,33.11592678,35.27404956,29.51469079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,23964000000,29046000000,38024000000,48951000000,62352000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Taxes on international trade (current LCU),GC.TAX.INTT.CN,,,,,,,,,,,,,,,,,9660000000,11981000000,15660000000,19611000000,28163000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,20.84631786,19.18233982,20.81298877,20.26921171,20.93762108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,11.50778176,11.64442036,12.18468737,13.85904229,14.60943433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,,,,,,,,,,,,14.90569132,17.78503878,16.87705927,16.57794191,15.27444143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,5.5,,,13.78,,,,,10.61
Niger,NER,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,,,7.3,,,18.87,,,,,11.36
Niger,NER,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.186666667,-3.085,-3.061666667,-3.14,-3.601666667,-3.273333333,-3.244916667,-2.953333333,-2.366666667,-1.92,-1.844166667,-1.63,-1.35,,,,,
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,1.004016064,4.373757456,10.57142857,0.430663221,-2.923098913,10.64566002,1.117838845,4.191616766,9.751168372,11.78501554,3.397508494,9.115802051,23.52968016,23.25108961,10.09320028,7.267877072,10.30527571,22.91340756,11.64183574,-2.489605687,8.364424118,-0.923399124,-3.207571342,-6.712108929,-1.39396304,-2.84352518,-0.775653011,-7.796641791,-4.475617902,-1.215034965,36.04105831,10.56328867,5.288857513,2.933452534,4.548015777,-2.302125038,2.900149736,4.005514284,2.628865979,-1.614407692,0.262543757,7.797497818,0.04048583,0.053959261,11.30510988,0.582906591,0.804073081,2.94238514,0.45508982,2.29723115,-0.93028726,-0.57609037,1.653889224,2.796373189,2.96760366,-2.489792651,2.89819376,3.837868028,4.226217919
Niger,NER,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,,3.807101771,4.093230087,4.019442888,4.072233864,4.248314802,4.824869604,5.02135529,5.663148942,5.341824648,6.354068565,6.889386448,7.349992077,8.224829798,9.924893875,11.49480838,11.86220563,13.53684875,14.37654994,14.70433999,15.94660053,12.51523397,12.03434722,15.82208271,16.70352334,18.35776374,17.05309251,19.40693375,20.05765863,13.99262358,13.15652692,13.47612651,13.98351232,11.98897975,11.64560762,10.15981993,7.359792757,5.143200486,5.926218771,6.559002482,8.653164071,6.556239132,9.299982065,10.049992,9.034317217,9.38447096,12.42759154,11.45751773,13.01687491,14.20580431,14.26147487,16.13566579,16.87636422,19.84834879,19.4475088,19.63432714,17.71302204,15.82963875,17.12202447,19.16641883,20.11598797,21.37012535
Niger,NER,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,1580000000,1713000000,882000000,-384000000,-134000000,122000000,-101600000,1733700000,4474051960,8619426830,10994665940,11911917055,10665248472,9847852146,17464722057,22176426595,17353918346,15647847586,2841188457,11527802381,-32198242445,-29370314665,-12448210947,-3094905020,5031993147,12975394531,25461331236,19876576071,22676070842,22317849742,24083520457,19872647303,15834079242,15230709610,5160443991,-7556963528,-16882006467,-25643337542,-4863186905,25435511675,25856015356,65828043285,46145193540,56379526231,1.65773E+11,2.22356E+11,2.78747E+11,1.93985E+11,2.89754E+11,2.39052E+11,4.173E+11,5.33233E+11,7.04028E+11,5.91317E+11,5.69815E+11,4.41826E+11,3.21952E+11,6.41452E+11,-72244991517,6.97559E+11,7.02006E+11
Niger,NER,Total reserves minus gold (current US$),FI.RES.XGLD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.17195082,14.95817603,19.0679643,19.63783334,19.28233175,18.60440173,28.18535606,14.0990903,17.85296928,20.02003144,13.78675969,18.6126215,10.93126144,14.89023371,10.32537416,14.47127807,8.273022115,10.15501799,9.055880146,9.015255608,8.684091912,9.101141713
Niger,NER,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.68,0.76,0.92,1.07,1.12,1.22,1.25,1.55,1.65,1.66,1.71,1.67,1.68,1.63,1.63,1.59,1.61,
Niger,NER,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.31713513,17.31709252,17.31709252,17.31709251,18.19902116,18.19902116,18.19902116
Niger,NER,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,
Niger,NER,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.173435095,2.327929212,2.466424529,2.591283863,2.704426585,2.807427987,2.901593077,2.988012167,3.067603274,3.141144865,3.2093014,3.272643466,3.284098052,3.294972214,3.305308979,3.315147224,3.324522164,2.934569857,2.57273005,2.236068474,1.922045489,1.628451896,1.353356891,1.095065544,1.654258721,2.117102216,1.940168458,1.986034799,2.277003129,1.535259351,1.496290918,1.496290918,,
Niger,NER,Total fisheries production (metric tons),ER.FSH.PROD.MT,3400,4200,6000,9000,6300,5000,5000,3700,4300,3000,2400,5400,16400,16200,15050,9142,4715,7372,8783,8934,8892,8208,6840,3251,3000,2000,2345,2283,2499,4741,3354,3145,2464,2172,2533,3651,4167,6341,7025,11014,16265,20821,23600,55900,51506,50058,29875,29768,30000,29954,40070,53258,46600,45200,47329,27300,34892,25545,31392,40409.65,46649,47672,
Niger,NER,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.6,,,0.55,,,0.52,,0.48,,0.55,,0.91,,1.11,,0.97,,1.16,,1.12,,1.03,,0.88,,,,,,
Niger,NER,Population in largest city,EN.URB.LCTY,57548,62704,68329,73563,79206,85264,91795,99986,108920,118624,129209,140737,153313,166973,181871,198099,215800,235027,250032,262032,274625,287786,301598,316072,331262,347138,363798,381257,399552,418439,438246,458991,480749,503474,527307,552268,578447,605790,634466,664500,695999,727546,749785,772704,796357,820665,845751,871603,898283,925702,953998,983159,1013254,1044183,1076101,1108994,1142940,1177828,1213781,1251511,1291848,1335700,1383909
Niger,NER,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
Niger,NER,"Fish species, threatened",EN.FSH.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
Niger,NER,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.84615385,31.25,34.32835821,32.87671233,33.76623377,34.24657534,30.1369863,25,26.19047619,22.42990654,24.26470588,27.53623188,22.99465241,21.34831461,23.46938776,,,,,,,,
Niger,NER,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,,,
Niger,NER,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1,67.9,69.9,72.6,75.1,77.1,80,100.6,103.7,105.9,67.5,69.9,72,74.9,77.1,79.1,81.3,85.1,88,93.6,99.1,83.6,96.4,121.6,127.4,132.3,133.6,135.4,141.9,149.2,159.9,,
Niger,NER,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8626.514588,8955.64455,9275.314512,9686.784474,10045.62444,10416.3344,10871.19042,11418.00144,11830.25247,12295.43099,12558.51951,13089.01637,13600.81572,14173.40258,14768.80944,15335.8988,15945.02091,16698.81302,17450.79014,18250.55725,18087.57186,18809.20136,19745.35085,20976.25535,21928.68235,22759.28684,23836.96966,24913.26747,26094.62279,27251.9331,28579.35341,,
Niger,NER,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6338.11,6581.3925,6814.615,7138.3375,7409.13,7692.1925,8040.44,8367.6425,8675.385,9033.955,9460.935,9858.295,10237.7575,10677.4075,11140.9775,11574.63,11990.57,12547.68,13102.975,13706.46,13347.3925,13913.0425,14542.4125,15297.1375,16036.885,16691.71,17527.965,18341.735,19248.1625,20145.645,21181.6375,,
Niger,NER,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062667122,0.059747996,0.05454423,0.062041366,0.05838982,0.054721635,0.063542524,0.06294943,0.062186204,0.060995687,0.062470107,0.05811764,0.057640414,0.061706889,0.063693213,0.056688903,0.053183125,0.056875958,0.055428621,0.068437934,0.079783516,0.080143883,0.097679664,0.097149378,0.09948274,0.093299984,0.087593957,0.075651264,0.072615404,0.075650647,0.074369794,,
